INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
235637134,10/28/2021,23:55:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,25-44,M,BLACK,1008795,178153,40.65563971300003,-73.91153990699996,POINT (-73.91153990699996 40.65563971300003)
227344210,04/24/2021,21:00:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,996111,184938,40.67428910600006,-73.95724179799998,POINT (-73.95724179799998 40.67428910600006)
234268729,09/29/2021,12:50:00,BRONX,48,0,,false,18-24,M,BLACK,18-24,M,BLACK,1016838,250252,40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
236170274,11/11/2021,22:35:00,BROOKLYN,75,0,,false,,,,18-24,M,BLACK,1012669,181001,40.66344525700004,-73.89756580699996,POINT (-73.89756580699996 40.66344525700004)
227950640,05/05/2021,15:23:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,WHITE HISPANIC,1010337,243009,40.83364865700002,-73.90573091799997,POINT (-73.90573091799997 40.83364865700002)
226495968,04/04/2021,07:13:00,MANHATTAN,34,0,,false,,,,25-44,M,WHITE HISPANIC,1006670,254235,40.86447077300004,-73.918944803,POINT (-73.918944803 40.86447077300004)
231641623,08/01/2021,04:13:00,BRONX,48,2,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,1017239,246250,40.84252117200003,-73.88077326199993,POINT (-73.88077326199993 40.84252117200003)
228730774,05/26/2021,19:51:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,1004580,183838,40.67125445700003,-73.926713851,POINT (-73.926713851 40.67125445700003)
229848438,06/20/2021,21:28:00,BRONX,43,0,,false,,,,18-24,M,WHITE HISPANIC,1021101,244446,40.83755445000003,-73.86682522999998,POINT (-73.86682522999998 40.83755445000003)
230606422,07/08/2021,13:42:00,BRONX,47,0,,false,,,,18-24,M,BLACK,1024502,258528,40.87619043400008,-73.85444978399995,POINT (-73.85444978399995 40.87619043400008)
230421165,07/02/2021,02:19:00,BROOKLYN,79,0,,false,25-44,M,BLACK,18-24,M,BLACK,1000382,192387,40.69472815800003,-73.94182674699994,POINT (-73.94182674699994 40.69472815800003)
234143772,09/27/2021,20:38:00,MANHATTAN,28,0,,false,,,,<18,M,BLACK,996405,232464,40.80473576100008,-73.95609604099997,POINT (-73.95609604099997 40.80473576100008)
228559114,05/22/2021,17:59:00,BRONX,46,1,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,1011698,251174,40.856055051000055,-73.90077925899999,POINT (-73.90077925899999 40.856055051000055)
237368135,12/05/2021,03:58:00,MANHATTAN,19,0,HOSPITAL,false,,,,25-44,M,BLACK,995159,221254,40.773968945000036,-73.96061495599997,POINT (-73.96061495599997 40.773968945000036)
222989905,01/12/2021,01:00:00,MANHATTAN,25,0,,true,18-24,M,BLACK,18-24,M,BLACK HISPANIC,1001508,232696,40.80536404400005,-73.93766276299993,POINT (-73.93766276299993 40.80536404400005)
223298155,01/19/2021,18:11:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,<18,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1022040,240165,40.825800379000036,-73.86345588999995,POINT (-73.86345588999995 40.825800379000036)
236363733,11/16/2021,22:39:00,MANHATTAN,14,0,,false,<18,M,BLACK,18-24,M,BLACK HISPANIC,988590,213119,40.751646125000036,-73.98433730999993,POINT (-73.98433730999993 40.751646125000036)
226598084,04/06/2021,09:40:00,BROOKLYN,73,0,,false,,,,25-44,F,BLACK,1009684,179835,40.66025392300003,-73.90832956099996,POINT (-73.90832956099996 40.66025392300003)
235501098,10/25/2021,21:28:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003425,241885,40.83058131100006,-73.93071199799994,POINT (-73.93071199799994 40.83058131100006)
228917763,05/31/2021,22:29:00,MANHATTAN,25,0,,true,25-44,M,BLACK,<18,M,BLACK,1001312,231864,40.80308081300007,-73.93837286099993,POINT (-73.93837286099993 40.80308081300007)
231326500,07/23/2021,18:08:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,1002948,182618,40.66790942700004,-73.93260042799993,POINT (-73.93260042799993 40.66790942700004)
237963647,12/16/2021,03:11:00,QUEENS,108,0,,false,18-24,M,BLACK,25-44,M,WHITE,1010869,213852,40.753619024000045,-73.903923992,POINT (-73.903923992 40.753619024000045)
233766394,09/17/2021,01:30:00,BRONX,48,0,,false,,,,45-64,M,BLACK,1017180,245297,40.839905687000055,-73.880991178,POINT (-73.880991178 40.839905687000055)
232390407,08/17/2021,13:00:00,BRONX,41,0,COMMERCIAL BLDG,false,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1015966,235235,40.812292824000046,-73.885426178,POINT (-73.885426178 40.812292824000046)
229824437,06/18/2021,18:17:00,MANHATTAN,5,2,MULTI DWELL - PUBLIC HOUS,false,,,,45-64,M,BLACK,984221,198452,40.711389864000076,-74.000106051,POINT (-74.000106051 40.711389864000076)
225909567,03/19/2021,00:20:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,BLACK,1014073,180759,40.662776404000056,-73.89250619599994,POINT (-73.89250619599994 40.662776404000056)
236761014,11/21/2021,17:00:00,BRONX,44,0,,false,,,,25-44,M,WHITE HISPANIC,1004182,241202,40.828704996000056,-73.92797858499993,POINT (-73.92797858499993 40.828704996000056)
227950655,05/08/2021,23:37:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,true,25-44,M,WHITE HISPANIC,25-44,M,BLACK,998025,226411,40.78811954200007,-73.95025681099996,POINT (-73.95025681099996 40.78811954200007)
233790860,09/18/2021,23:17:00,BRONX,44,0,,true,,,,18-24,F,BLACK HISPANIC,1010270,246284,40.84263777600006,-73.90596032999997,POINT (-73.90596032999997 40.84263777600006)
232924797,08/30/2021,23:13:00,MANHATTAN,34,0,,false,,,,18-24,M,WHITE HISPANIC,1002273,248556,40.84889368900008,-73.934856858,POINT (-73.934856858 40.84889368900008)
231633888,07/31/2021,01:45:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,997358,186088,40.67744383900003,-73.952744049,POINT (-73.952744049 40.67744383900003)
232864589,08/29/2021,03:28:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,991710,192033,40.69376806700007,-73.97309982199994,POINT (-73.97309982199994 40.69376806700007)
230418795,07/02/2021,19:34:00,BRONX,41,0,,false,25-44,M,BLACK,18-24,F,BLACK,1013336,238224,40.820505836000045,-73.89491419199999,POINT (-73.89491419199999 40.820505836000045)
234268729,09/29/2021,12:50:00,BRONX,48,0,,true,18-24,M,BLACK,<18,M,BLACK HISPANIC,1016838,250252,40.85350696200004,-73.88220309599996,POINT (-73.88220309599996 40.85350696200004)
228162837,05/13/2021,23:30:00,MANHATTAN,6,0,,false,25-44,M,BLACK,25-44,M,BLACK,984433,206172,40.73257940100007,-73.99934114399997,POINT (-73.99934114399997 40.73257940100007)
233172873,09/03/2021,19:08:00,BRONX,43,0,,true,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1024458,243524,40.83500918400005,-73.85469888099993,POINT (-73.85469888099993 40.83500918400005)
228258484,05/15/2021,17:28:00,QUEENS,101,0,MULTI DWELL - APT BUILD,false,,,,25-44,M,BLACK,1043793,154655,40.59097663400007,-73.78561280299994,POINT (-73.78561280299994 40.59097663400007)
233828558,09/20/2021,19:30:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,WHITE HISPANIC,1022040,240165,40.825800379000036,-73.86345588999995,POINT (-73.86345588999995 40.825800379000036)
224969506,02/26/2021,00:46:00,QUEENS,102,0,,true,,,,25-44,M,BLACK,1024373,195284,40.70260349100005,-73.85529402599997,POINT (-73.85529402599997 40.70260349100005)
233147095,09/04/2021,01:38:00,MANHATTAN,34,0,,false,,,,18-24,M,BLACK,1006420,253170,40.86154830200008,-73.91985216899997,POINT (-73.91985216899997 40.86154830200008)
227221323,04/21/2021,18:00:00,BROOKLYN,78,0,,true,25-44,F,BLACK,45-64,F,BLACK,989864,187801,40.682153561000064,-73.97976023799998,POINT (-73.97976023799998 40.682153561000064)
